pixel,wavelength_angstrom,velocity_kms,flux
502,1587.3643370305583,1323.5244258666116,0.9767927313621549
503,1587.3782985598298,1326.160928706947,0.9763863894691118
504,1587.3922602119,1328.797431547178,0.9759274895307818
505,1587.4062219867674,1331.4339343878182,0.9756049752887743
506,1587.4201838844344,1334.0704372279642,0.9755760626555712
507,1587.4341459049022,1336.7069400682938,0.9758882043139453
508,1587.4481080481733,1339.343442908794,0.9764507358144338
509,1587.4620703142455,1341.9799457490544,0.9770708437216166
510,1587.4760327031217,1344.616448589589,0.9775390294088915
511,1587.4899952148046,1347.2529514299217,0.9777265143790906
512,1587.503957849292,1349.8894542702697,0.9776527338642494
513,1587.5179206065866,1352.525957110586,0.9774948111334174
514,1587.5318834866894,1355.1624599511201,0.9775329582408978
515,1587.545846489603,1357.7989627913298,0.9780478072972165
516,1587.5598096153255,1360.4354656318608,0.9792053782107352
517,1587.5737728638596,1363.0719684722371,0.980978910548287
518,1587.5877362352078,1365.7084713126421,0.9831508370427198
519,1587.601699729368,1368.3449741529957,0.9854013650855517
520,1587.6156633463431,1370.9814769931845,0.9874380727886863
521,1587.629627086134,1373.6179798337873,0.9890949908255036
522,1587.6435909487432,1376.2544826739656,0.9903548143971181
523,1587.657554934169,1378.8909855143643,0.9913013989677761
524,1587.6715190424136,1381.5274883548034,0.9920465546809637
525,1587.68548327348,1384.1639911952027,0.9926749659921721
526,1587.6994476273662,1386.8004940354824,0.9932268278046881
527,1587.7134121040747,1389.4369968758244,0.9937119927007703
528,1587.7273767036063,1392.073499716082,0.9941358097850982
529,1587.7413414259643,1394.7100025565383,0.9945169608187899
530,1587.755306271146,1397.3465053970456,0.9948855720151829
531,1587.7692712391545,1399.9830082372596,0.9952620913331849
532,1587.7832363299922,1402.6195110778906,0.9956326753759
533,1587.797201543657,1405.2560139180005,0.9959437078845486
534,1587.8111668801516,1407.8925167583986,0.9961235330547471
535,1587.8251323394775,1410.5290195989708,0.9961164267692171
536,1587.8390979216367,1413.165522439241,0.9959090236213461
537,1587.8530636266275,1415.8020252795557,0.9955417442349059
538,1587.8670294544524,1418.4385281199995,0.9951036770385489
539,1587.8809954051144,1421.0750309601942,0.9947060744300331
540,1587.8949614786109,1423.711533800684,0.9944369696215151
541,1587.9089276749448,1426.34803664106,0.9943198075178714
542,1587.9228939941174,1428.9845394815686,0.9943055065796726
543,1587.9368604361312,1431.621042321668,0.9943048343916645
544,1587.9508270009837,1434.2575451622001,0.9942386928494004
545,1587.9647936886784,1436.894048002588,0.994076298567095
546,1587.9787604992173,1439.5305508429815,0.9938448563323143
547,1587.9927274325985,1442.167053683167,0.9936113901813464
548,1588.0066944888247,1444.8035565234918,0.9934485155847851
549,1588.020661667897,1447.4400593641378,0.9934007987087796
550,1588.034628969818,1450.0765622042657,0.9934670961638095
551,1588.0485963945857,1452.7130650448476,0.993605867444285
552,1588.0625639422026,1455.3495678851107,0.9937583924279441
553,1588.0765316126715,1457.9860707254998,0.9938766920705342
554,1588.0904994059904,1460.6225735659657,0.9939430990462983
555,1588.1044673221618,1463.2590764061313,0.9939743391945354
556,1588.1184353611868,1465.8955792465727,0.9940098186099915
557,1588.132403523068,1468.5320820870438,0.9940898682766992
558,1588.1463718078037,1471.1685849274622,0.9942349923391356
559,1588.160340215396,1473.805087767812,0.9944373123866084
560,1588.1743087458478,1476.4415906082415,0.9946670087914986
561,1588.1882773991572,1479.0780934483068,0.9948868190377149
562,1588.2022461753268,1481.7145962889142,0.9950658142661775
563,1588.2162150743573,1484.3510991293547,0.9951878291265613
564,1588.2301840962518,1486.987601969744,0.9952536628923837
565,1588.2441532410082,1489.6241048100005,0.9952785082816412
566,1588.258122508629,1492.2606076503378,0.9952872158997386
567,1588.2720918991167,1494.8971104907068,0.995308755025294
568,1588.2860614124695,1497.5336133310248,0.995369609405242
569,1588.30003104869,1500.1701161713745,0.9954869800188262
570,1588.3140008077794,1502.8066190117063,0.9956644759952091
571,1588.3279706897401,1505.4431218523328,0.9958920093411059
572,1588.3419406945702,1508.0796246926773,0.9961495795555244
573,1588.355910822272,1510.7161275329868,0.9964137464141959
574,1588.369881072849,1513.3526303732772,0.9966641992992044
575,1588.3838514462982,1515.9891332136306,0.9968869528303597
576,1588.3978219426226,1518.6256360539978,0.9970734750640499
577,1588.4117925618236,1521.262138894559,0.9972184562173273
578,1588.4257633039033,1523.8986417349015,0.997318734891115
579,1588.43973416886,1526.5351445752726,0.9973739921298019
580,1588.4537051566965,1529.1716474155567,0.997388290092531
581,1588.467676267415,1531.8081502559667,0.9973708673061024
582,1588.4816475010136,1534.444653096354,0.9973352646091268
583,1588.4956188574952,1537.0811559367012,0.9972965680078847
584,1588.5095903368606,1539.7176587771235,0.9972672864069209
585,1588.5235619391124,1542.3541616174705,0.9972534042051057
586,1588.5375336642487,1544.9906644578582,0.9972527849345598
587,1588.5515055122723,1547.6271672982687,0.9972556531895711
588,1588.5654774831858,1550.2636701384208,0.9972521631920681
589,1588.5794495769867,1552.900172978792,0.9972235981134717
590,1588.593421793678,1555.5366758192654,0.9971538238959294
591,1588.6073941332609,1558.1731786598566,0.9970299310945006
592,1588.621366595738,1560.8096814999546,0.9968523971482424
593,1588.635339181107,1563.4461843404322,0.9966385130009863
594,1588.6493118893707,1566.082687180645,0.9964139622068231
595,1588.6632847205317,1568.719190021169,0.9962002099643041
596,1588.677257674588,1571.3556928614257,0.9960086166881101
597,1588.6912307515424,1573.9921957017277,0.9958421629277221
598,1588.7052039513956,1576.628698542287,0.9956996028908379
599,1588.7191772741505,1579.265201382625,0.9955777344336415
600,1588.7331507198053,1581.9017042229873,0.9954694384147542
601,1588.747124288362,1584.5382070632895,0.9953588769302129
602,1588.761097979824,1587.174709903679,0.9952189208544074
603,1588.7750717941885,1589.8112127441702,0.9950154064318277
604,1588.7890457314586,1592.4477155845482,0.9947190667113205
605,1588.8030197916353,1595.084218424728,0.9943218371463126
606,1588.8169939747213,1597.7207212652854,0.9938507209644509
607,1588.8309682807144,1600.357224105674,0.9933700680369697
608,1588.8449427096173,1602.9937269460086,0.992965304039644
609,1588.858917261433,1605.6302297862699,0.9927114118715591
610,1588.8728919361588,1608.2667326268024,0.9926426032748008
611,1588.8868667337977,1610.9032354668957,0.9927415269730007
612,1588.9008416543509,1613.539738307289,0.9929529521339722
613,1588.9148166978207,1616.1762411476677,0.9932120792322972
614,1588.9287918642053,1618.8127439881448,0.9934730033683601
615,1588.9427671535075,1621.449246828603,0.993725480105551
616,1588.9567425657297,1624.0857496690896,0.9939932960689193
617,1588.9707181008696,1626.7222525093553,0.9943156658192704
618,1588.9846937589302,1629.3587553496782,0.9947214909064638
619,1588.9986695399143,1631.9952581899406,0.9952094665749273
620,1589.0126454438196,1634.631761030321,0.9957442187396828
621,1589.0266214706487,1637.268263870702,0.9962712261357554
622,1589.0405976204029,1639.9047667111308,0.996742119365766
623,1589.0545738930846,1642.5412695516216,0.9971343526375718
624,1589.068550288692,1645.177772391891,0.9974545396286105
625,1589.0825268072274,1647.8142752324154,0.9977275608751395
626,1589.0965034486937,1650.4507780727135,0.9979798027509925
627,1589.110480213089,1653.087280913162,0.998224227996892
628,1589.1244571004156,1655.7237837534458,0.9984545174439596
629,1589.1384341106748,1658.360286593644,0.9986515996901556
630,1589.1524112438692,1660.996789434165,0.9987966293665985
631,1589.1663884999966,1663.633292274628,0.9988806836549907
632,1589.1803658790598,1666.2697951149487,0.9989070132419029
633,1589.1943433810616,1668.9062979553692,0.9988874471934521
634,1589.2083210059996,1671.542800795674,0.9988358332457233
635,1589.2222987538767,1674.1793036358436,0.9987621059877743
636,1589.2362766246938,1676.8158064763843,0.9986703323370661
637,1589.2502546184537,1679.4523093168498,0.9985603810474841
638,1589.2642327351543,1682.0888121571872,0.9984300307262739
639,1589.2782109747984,1684.725314997607,0.9982758081523004
640,1589.2921893373882,1687.361817837926,0.9980929468518425
641,1589.3061678229221,1689.9983206781235,0.997874490620803
642,1589.3201464314027,1692.634823518673,0.997609956988101
643,1589.3341251628308,1695.2713263588982,0.9972857063747252
644,1589.3481040172094,1697.907829199239,0.9968878850140707
645,1589.3620829945362,1700.5443320397087,0.9964071408581106
646,1589.3760620948137,1703.1808348800566,0.9958441321725695
647,1589.3900413180452,1705.8173377203623,0.9952130289536407
648,1589.4040206642278,1708.4538405606384,0.9945387383543821
649,1589.4180001333648,1711.0903434012594,0.9938468186167492
650,1589.4319797254568,1713.7268462417114,0.993150370428468
651,1589.445959440507,1716.3633490819097,0.9924412308257453
652,1589.4599392785128,1718.9998519223925,0.9916929097049946
653,1589.4739192394773,1721.6363547626793,0.9908769215103278
654,1589.4878993234029,1724.272857603112,0.9899838172235459
655,1589.5018795302874,1726.9093604434725,0.9890367631256886
656,1589.5158598601338,1729.545863283708,0.9880912370302829
657,1589.529840312943,1732.1823661240276,0.987221830237834
658,1589.5438208887176,1734.8188689645763,0.9865046521718948
659,1589.5578015874555,1737.4553718047744,0.9860065694382825
660,1589.5717824091596,1740.0918746452587,0.9857846048012122
661,1589.5857633538324,1742.7283774857785,0.9858884743603744
662,1589.5997444214718,1745.3648803261492,0.9863563124827237
663,1589.6137256120805,1748.0013831662845,0.9871990845333212
664,1589.6277069256596,1750.637886006722,0.9883802809833054
665,1589.6416883622119,1753.2743888472778,0.9898064047769563
666,1589.655669921735,1755.9108916876667,0.991340539840334
667,1589.6696516042318,1758.5473945280003,0.9928367362254635
668,1589.6836334097047,1761.1838973682575,0.9941799357064546
669,1589.697615338152,1763.8204002085488,0.9953137306668478
670,1589.7115973895761,1766.4569030491164,0.9962427755421525
671,1589.7255795639783,1769.093405889315,0.9970056995555854
672,1589.739561861361,1771.7299087298136,0.9976342744071607
673,1589.7535442817223,1774.3664115699999,0.9981335684328775
674,1589.7675268250646,1777.0029144104772,0.9984995844700891
675,1589.781509491391,1779.6394172509936,0.9987447348210932
676,1589.7954922806991,1782.2759200911014,0.9988977893613479
677,1589.8094751929916,1784.912422931469,0.9989879252658189
678,1589.8234582282696,1787.5489257719776,0.9990365968347266
679,1589.837441386536,1790.1854286124076,0.9990584548766887
680,1589.8514246677883,1792.8219314527375,0.9990632183812351
681,1589.8654080720294,1795.4584342931118,0.9990566746801215
682,1589.8793915992621,1798.0949371335732,0.9990420910460946
683,1589.893375249484,1800.7314399738048,0.9990220306730906
684,1589.9073590226978,1803.3679428142457,0.9989993959833066
685,1589.9213429189049,1806.0044456545781,0.9989775643202462
686,1589.9353269381077,1808.6409484948792,0.9989602713803667
687,1589.9493110803041,1811.2774513352258,0.9989513448399632
688,1589.963295345497,1813.9139541755965,0.9989541488320168
689,1589.9772797336889,1816.5504570161336,0.9989709335136905
690,1589.9912642448776,1819.1869598565188,0.9990021954711807
691,1590.005248879066,1821.8234626968303,0.999046344248765
692,1590.019233636255,1824.4599655371112,0.9991002042413533
693,1590.0332185164473,1827.0964683774052,0.9991599764627446
694,1590.047203519641,1829.7329712181183,0.999222055477195
695,1590.0611886458385,1832.36947405834,0.9992836062146009
696,1590.0751738950426,1835.005976898641,0.9993425929067575
697,1590.0891592672513,1837.642479739031,0.9993973144211817
698,1590.103144762467,1840.2789825795542,0.9994463070755877
699,1590.117130380691,1842.9154854199255,0.9994888085175498
700,1590.131116121926,1845.5519882602537,0.9995250359551862
701,1590.1451019861697,1848.1884911004515,0.9995560053365979
702,1590.159087973425,1850.824993940825,0.999583175639374
703,1590.1730740836945,1853.46149678122,0.9996078106565696
704,1590.187060316976,1856.0979996215483,0.9996303707524478
705,1590.201046673272,1858.7345024618867,0.9996507136774875
706,1590.215033152584,1861.3710053022785,0.9996688265251998
707,1590.2290197549146,1864.0075081428977,0.9996849852289018
708,1590.2430064802616,1866.6440109829657,0.999699452341491
709,1590.2569933286275,1869.2805138234467,0.9997122756240208
710,1590.2709803000153,1871.9170166637587,0.9997232523714854
711,1590.2849673944224,1874.5535195042403,0.9997321496822889
712,1590.2989546118522,1877.190022344705,0.999738965371154
713,1590.3129419523052,1879.8265251850316,0.9997438897634747
714,1590.3269294157842,1882.4630280252295,0.9997472382695132
715,1590.3409170022874,1885.0995308657689,0.9997494192095259
716,1590.354904711817,1887.7360337061998,0.9997507818694112
717,1590.3688925443762,1890.3725365464006,0.9997514441846316
718,1590.3828804999623,1893.0090393867097,0.9997512201223284
719,1590.3968685785785,1895.6455422271702,0.9997497344741088
720,1590.4108567802255,1898.2820450674951,0.999746687662836
721,1590.4248451049064,1900.9185479080895,0.9997420027672687
722,1590.4388335526185,1903.5550507483051,0.9997357275411023
723,1590.452822123365,1906.1915535887108,0.9997278393575582
724,1590.4668108171484,1908.828056429119,0.9997182387366569
725,1590.4807996339666,1911.4645592694399,0.9997068785330372
726,1590.4947885738222,1914.1010621098478,0.9996938219853672
727,1590.5087776367163,1916.7375649499909,0.9996792487635839
728,1590.5227668226516,1919.3740677906994,0.9996635107405836
729,1590.5367561316261,1922.0105706309328,0.9996471493178944
730,1590.5507455636425,1924.6470734711584,0.9996305935775776
731,1590.5647351187033,1927.2835763116166,0.9996139725830322
732,1590.5787247968062,1929.9200791519875,0.9995973802772198
733,1590.5927145979545,1932.556581992314,0.9995810952681297
734,1590.6067045221487,1935.1930848328673,0.9995654636477704
735,1590.6206945693918,1937.82958767323,0.9995507946257578
736,1590.6346847396815,1940.466090513673,0.9995372387838365
737,1590.6486750330205,1943.1025933537467,0.9995246938977458
738,1590.6626654494116,1945.7390961942478,0.9995129178244533
739,1590.6766559888529,1948.375599034758,0.9995017515155463
740,1590.6906466513465,1951.012101874925,0.9994912208031623
741,1590.7046374368938,1953.6486047155788,0.9994814967793291
742,1590.7186283454976,1956.285107555907,0.9994728029667914
743,1590.7326193771555,1958.9216103961817,0.9994653378720122
744,1590.7466105318706,1961.5581132366078,0.9994591114584412
745,1590.760601809645,1964.194616076768,0.9994538360584113
746,1590.7745932104772,1966.831118917162,0.9994491636925533
747,1590.7885847343694,1969.4676217577014,0.9994449286245546
748,1590.802576381323,1972.1041245980002,0.9994410618730148
749,1590.8165681513403,1974.7406274381974,0.999437517079883
750,1590.8305600444198,1977.377130278861,0.9994344660852957
751,1590.8445520605635,1980.0136331190133,0.9994323154122939
752,1590.8585441997745,1982.6501359593528,0.9994314034391897
753,1590.8725364620507,1985.2866387998547,0.9994316812702172
754,1590.8865288473946,1987.923141640133,0.9994328009490439
755,1590.900521355809,1990.55964448059,0.9994345756392381
756,1590.9145139872915,1993.1961473210047,0.9994372220661428
757,1590.9285067418452,1995.8326501613515,0.9994411340099859
758,1590.942499619471,1998.4691530017378,0.9994465026970106
759,1590.9564926201715,2001.1056558422697,0.9994531567023079
760,1590.9704857439447,2003.7421586825285,0.9994606614314201
761,1590.9844789907931,2006.3786615227189,0.999468575264023
762,1590.9984723607197,2009.015164363407,0.9994766023688594
763,1591.0124658537222,2011.6516672034847,0.9994845798662522
764,1591.0264594698033,2014.2881700438465,0.9994924211258187
765,1591.040453208964,2016.9246728844005,0.9995000472600577
766,1591.054447071207,2019.5611757245977,0.9995073922991544
767,1591.0684410565304,2022.1976785648715,0.9995144863483354
768,1591.0824351649367,2024.8341814052628,0.9995213918387369
769,1591.0964293964284,2027.470684245747,0.999527900319144
770,1591.1104237510037,2030.1071870861667,0.999533389930921
771,1591.1244182286653,2032.7436899264635,0.9995369727649611
772,1591.138412829414,2035.380192766777,0.9995378339348198
773,1591.1524075532527,2038.0166956074106,0.999535677160556
774,1591.166402400179,2040.6531984475491,0.9995308800327646
775,1591.180397370196,2043.2897012880874,0.9995240910195707
776,1591.1943924633063,2045.9262041285401,0.9995157154236878
777,1591.2083876795075,2048.5627069689153,0.9995058596918606
778,1591.2223830188025,2051.1992098090545,0.9994948045460776
779,1591.236378481192,2053.8357126493925,0.9994833680726015
780,1591.2503740666796,2056.4722154899696,0.999472522506168
781,1591.2643697752621,2059.1087183303002,0.9994624925205395
782,1591.278365606943,2061.745221170621,0.9994520958280281
783,1591.2923615617244,2064.3817240110375,0.9994390321187627
784,1591.3063576396046,2067.01822685126,0.9994211338544692
785,1591.3203538405862,2069.654729691757,0.9993974087054319
786,1591.33435016467,2072.291232532173,0.9993679890220741
787,1591.348346611859,2074.9277353725815,0.9993336124982795
788,1591.3623431821509,2077.5642382127253,0.9992956039738816
789,1591.3763398755486,2080.2007410533347,0.9992561930809192
790,1591.3903366920545,2082.837243893661,0.9992184608150589
791,1591.4043336316668,2085.4737467340706,0.9991854603125381
792,1591.4183306943878,2088.110249574309,0.9991590977885162
793,1591.4323278802187,2090.746752414579,0.9991398019207881
794,1591.4463251891625,2093.383255255183,0.9991268207057236
795,1591.4603226212168,2096.0197580956674,0.9991186857330028
796,1591.4743201763843,2098.6562609359075,0.9991136823756507
797,1591.4883178546677,2101.292763776074,0.999110045485164
798,1591.5023156560649,2103.929266616501,0.9991058957480339
799,1591.5163135805788,2106.5657694569327,0.9990995365476969
800,1591.53031162821,2109.202272297113,0.9990902549487111
801,1591.5443097989614,2111.8387751378023,0.9990789318117052
802,1591.558308092831,2114.4752779779565,0.9990676912143472
803,1591.5723065098216,2117.1117808183035,0.9990586213045043
804,1591.5863050499356,2119.748283658654,0.9990526878519939
805,1591.600303713171,2122.384786499045,0.9990497705164777
806,1591.6143024995304,2125.0212893394505,0.9990494726398264
807,1591.628301409015,2127.657792180008,0.9990517762649382
808,1591.6423004416272,2130.294295020329,0.9990568961222862
809,1591.6562995973654,2132.9307978607158,0.9990648254023455
810,1591.6702988762318,2135.5673007009755,0.9990754742014013
811,1591.6842982782293,2138.2038035412456,0.999089045086921
812,1591.698297803356,2140.8403063818937,0.9991060068444001
813,1591.7122974516142,2143.4768092221375,0.9991267411246931
814,1591.726297223005,2146.1133120624413,0.9991511815696448
815,1591.7402971175313,2148.7498149027138,0.9991785911683727
816,1591.7542971351909,2151.386317743255,0.9992075814500656
817,1591.7682972759865,2154.0228205835115,0.9992364317179077
818,1591.7822975399208,2156.659323424113,0.9992635491394949
819,1591.7962979269914,2159.295826264312,0.9992878617161046
820,1591.8102984372015,2161.9323291046026,0.9993089360369939
821,1591.824299070552,2164.5688319451906,0.9993268551529171
822,1591.8382998270451,2167.2053347853894,0.9993422708934154
823,1591.8523007066792,2169.8418376256313,0.9993567868549432
824,1591.866301709457,2172.478340466251,0.9993728769673842
825,1591.880302835381,2175.1148433064327,0.9993927757979177
826,1591.894304084449,2177.751346147132,0.9994171372136795
827,1591.908305456664,2180.387848987371,0.999444647483325
828,1591.9223069520267,2183.0243518275474,0.9994727564967001
829,1591.9363085705402,2185.6608546681914,0.9994986844498821
830,1591.950310312202,2188.297357508489,0.9995200087229776
831,1591.964312177015,2190.933860348738,0.9995349034046721
832,1591.9783141649818,2193.5703631890433,0.9995423658672974
833,1591.9923162761002,2196.206866029704,0.9995424406807347
834,1592.0063185103731,2198.8433688699383,0.9995360354613043
835,1592.0203208678015,2201.4798717103413,0.9995247045081276
836,1592.034323348388,2204.1163745506874,0.9995106166525007
837,1592.0483259521304,2206.752877390982,0.9994962891212077
838,1592.0623286790317,2209.3893802313937,0.9994837952107681
839,1592.0763315290944,2212.0258830717617,0.9994741706452912
840,1592.0903345023164,2214.662385912092,0.999467492490612
841,1592.1043375987003,2217.2988887524866,0.999463311336314
842,1592.1183408182471,2219.935391592983,0.9994609476521547
843,1592.13234416096,2222.5718944333553,0.9994594728105017
844,1592.1463476268364,2225.2083972735427,0.9994578791211001
845,1592.160351215879,2227.8449001140425,0.9994555896181377
846,1592.1743549280907,2230.4814029544636,0.9994525823761086
847,1592.188358763469,2233.1179057947124,0.9994491150004424
848,1592.2023627220171,2235.754408635285,0.9994455378766505
849,1592.2163668037358,2238.3909114753988,0.9994422654438446
850,1592.2303710086278,2241.027414316041,0.9994394999523656
851,1592.244375336691,2243.6639171560687,0.9994371052857104
852,1592.258379787928,2246.300419996632,0.9994350240543157
853,1592.2723843623419,2248.9369228369496,0.9994337423921454
854,1592.28638905993,2251.573425677418,0.9994340631144185
855,1592.3003938806953,2254.209928517681,0.9994366215319481
856,1592.3143988246386,2256.846431358167,0.9994416782425741
857,1592.3284038917632,2259.482934198651,0.999449253537587
858,1592.3424090820663,2262.119437038679,0.9994594031614588
859,1592.356414395551,2264.7559398792364,0.9994723565791169
860,1592.3704198322198,2267.3924427194756,0.9994884365386711
861,1592.3844253920706,2270.0289455599564,0.9995078012644825
862,1592.3984310751061,2272.6654484002897,0.9995301214176961
863,1592.4124368813275,2275.301951240676,0.9995543967650599
864,1592.4264428107374,2277.9384540812484,0.9995790715158399
865,1592.4404488633336,2280.5749569213554,0.9996023718731644
866,1592.4544550391188,2283.2114597617874,0.9996226504726927
867,1592.468461338096,2285.8479626022204,0.9996387370773571
868,1592.4824677602626,2288.4844654426893,0.9996504003545252
869,1592.4964743056214,2291.1209682830004,0.9996581117261991
870,1592.5104809741738,2293.757471123453,0.9996626762544151
871,1592.5244877659222,2296.3939739637876,0.9996649006346441
872,1592.5384946808647,2299.0304768041383,0.9996655767082882
873,1592.5525017190037,2301.666979644508,0.9996658653466014
874,1592.566508880342,2304.3034824848996,0.9996675610170077
875,1592.5805161648775,2306.9399853250857,0.999672736736464
876,1592.5945235726128,2309.5764881654977,0.9996828617950003
877,1592.6085311035492,2312.2129910057765,0.999698045220341
878,1592.6225387576894,2314.849493846383,0.999716854385377
879,1592.6365465350311,2317.485996686666,0.9997366459330432
880,1592.6505544355769,2320.122499526987,0.9997545199344838
881,1592.6645624593295,2322.7590023675143,0.9997683349752454
882,1592.6785706062872,2325.395505207857,0.9997768567492665
883,1592.6925788764522,2328.032008048147,0.9997795874939002
884,1592.7065872698256,2330.6685108883885,0.9997759407033736
885,1592.7205957864105,2333.305013728911,0.9997660614429045
886,1592.7346044262044,2335.9415165692913,0.9997502796314293
887,1592.7486131892101,2338.5780194097283,0.9997298221119976
888,1592.7626220754305,2341.2145222501263,0.9997068723867835
889,1592.776631084863,2343.851025090356,0.9996850221894884
890,1592.7906402175108,2346.4875279309117,0.9996686476950474
891,1592.8046494733762,2349.1240307711723,0.9996607027820006
892,1592.8186588524572,2351.760533611469,0.9996604167756704
893,1592.8326683547566,2354.3970364519664,0.9996634349791129
894,1592.8466779802754,2357.033539292077,0.9996639109019686
895,1592.8606877290163,2359.6700421325904,0.9996563860010492
896,1592.874697600977,2362.3065449729506,0.9996363625237482
897,1592.8887075961607,2364.9430478131926,0.9996000581585709
898,1592.9027177145695,2367.5795506536124,0.9995438573731181
899,1592.9167279562014,2370.2160534940817,0.9994649366866706
900,1592.9307383210594,2372.852556334537,0.9993628653979366
901,1592.9447488091441,2375.489059174816,0.9992412786643247
902,1592.9587594204588,2378.1255620151815,0.9991073923556368
903,1592.972770155001,2380.7620648554735,0.9989683143308176
904,1592.9867810127732,2383.3985676959865,0.998825138692563
905,1593.0007919937784,2386.035070536232,0.9986670090535887
906,1593.0148030980147,2388.6715733767683,0.9984679967560635
907,1593.028814325484,2391.3080762171044,0.9981887474022304
908,1593.0428256761882,2393.944579057538,0.9977810911805107
909,1593.0568371501297,2396.5810818976106,0.9971921768930262
910,1593.0708487473062,2399.2175847382096,0.996366596049646
911,1593.0848604677205,2401.854087578516,0.9952462474683792
912,1593.0988723113753,2404.4905904187945,0.9937698403513024
913,1593.1128842782687,2407.12709325934,0.9918790471981178
914,1593.1268963684029,2409.763596099565,0.9895370518145997
915,1593.1409085817795,2412.4000989400915,0.9867513991753347
916,1593.1549209184006,2415.0366017804645,0.9835810529703869
917,1593.1689333782647,2417.6731046209447,0.9801157866062701
918,1593.1829459613741,2420.3096074610435,0.976439136682509
919,1593.1969586677317,2422.946110301645,0.9726005972908613
920,1593.2109714973353,2425.582613142031,0.9686153041220444
921,1593.2249844501875,2428.219115982364,0.9644881281884461
922,1593.2389975262895,2430.8556188226144,0.9602412674415755
923,1593.253010725644,2433.49212166288,0.9559223301225315
924,1593.2670240482485,2436.1286245035226,0.9515831819982612
925,1593.2810374941062,2438.765127343625,0.9472373932920943
926,1593.2950510632195,2441.401630184171,0.9428145935930805
927,1593.3090647555864,2444.0381330243426,0.9381305601885584
928,1593.3230785712096,2446.6746358647624,0.9328855996795179
929,1593.33709251009,2449.3111387052336,0.926692749723137
930,1593.3511065722307,2451.947641545693,0.9191233030800736
931,1593.365120757629,2454.5841443860736,0.909747979262611
932,1593.379135066288,2457.220647226476,0.8981586037319949
933,1593.3931494982103,2459.8571500666053,0.883977280196599
934,1593.407164053394,2462.4936529071474,0.8668797861297781
935,1593.421178731841,2465.130155747549,0.8466555537086833
936,1593.4351935335533,2467.7666585878737,0.8232960378116513
937,1593.4492084585331,2470.4031614281557,0.7970705693023344
938,1593.4632235067784,2473.03966426846,0.7685434407411542
939,1593.477238678292,2475.6761671090812,0.7385152361863071
940,1593.4912539730763,2478.312669949267,0.7079154723231672
941,1593.5052693911293,2480.949172789607,0.6777020083605618
942,1593.5192849324537,2483.585675630132,0.6488093920776639
943,1593.5333005970508,2486.222178470353,0.6221325597737475
944,1593.547316384923,2488.8586813109237,0.5985118909163151
945,1593.5613322960685,2491.4951841512216,0.5786458438734626
946,1593.5753483304895,2494.1316869916072,0.5630723755367004
947,1593.589364488189,2496.768189831917,0.5521776826045421
948,1593.603380769165,2499.404692672444,0.5462448469913189
949,1593.6173971734197,2502.041195512534,0.5454615502295661
950,1593.6314137009547,2504.677698353136,0.5498990428354432
951,1593.6454303517723,2507.3142011933332,0.5595029005959998
952,1593.6594471258709,2509.950704033746,0.5740978836443142
953,1593.6734640232526,2512.587206874277,0.5933873868893655
954,1593.6874810439206,2515.2237097145003,0.6169421975153683
955,1593.7014981878722,2517.8602125549364,0.6441866775899721
956,1593.7155154551106,2520.49671539513,0.6743933144072849
957,1593.7295328456366,2523.1332182356996,0.7066959970596753
958,1593.7435503594531,2525.769721076155,0.7401275100480083
959,1593.7575679965578,2528.4062239163304,0.7736783845972688
960,1593.7715857569533,2531.042726756914,0.8063681530579789
961,1593.7856036406426,2533.679229596988,0.8373176965155734
962,1593.7996216476236,2536.3157324375647,0.8658110168789858
963,1593.8136397778985,2538.9522352777944,0.8913369043321591
964,1593.8276580314687,2541.588738118296,0.9136053303595216
965,1593.841676408337,2544.225240958513,0.932538444551616
966,1593.855694908501,2546.861743799099,0.9482406146208927
967,1593.8697135319637,2549.498246639235,0.9609552593839285
968,1593.8837322787276,2552.1347494798024,0.971017152030604
969,1593.8977511487906,2554.771252320113,0.9788071190857117
970,1593.911770142155,2557.40775516033,0.9847136925062223
971,1593.9257892588228,2560.044258000942,0.9891044814406402
972,1593.939808498796,2562.6807608412614,0.9923078616620631
973,1593.9538278620726,2565.3172636815475,0.994603821190934
974,1593.9678473486554,2567.9537665218645,0.9962221408546316
975,1593.981866958547,2570.590269362245,0.9973452441992954
976,1593.9958866917452,2573.226772202849,0.9981134961587317
977,1594.0099065482527,2575.863275043219,0.9986318656532029
978,1594.023926528071,2578.4997778833513,0.9989768881810697
979,1594.0379466312022,2581.1362807236387,0.9992030454417896
980,1594.0519668576444,2583.772783564144,0.9993482965520497
981,1594.0659872074004,2586.409286404571,0.9994385987011919
982,1594.0800076804728,2589.0457892449836,0.9994913276281314
983,1594.0940282768597,2591.6822920852164,0.9995176066553406
984,1594.1080489965634,2594.3187949256917,0.999523595262418
985,1594.122069839585,2596.95529776618,0.9995112035111262
986,1594.1360908059276,2599.5918006064503,0.9994787101444867
987,1594.1501118955887,2602.228303446696,0.9994210486684632
988,1594.1641331085711,2604.864806287243,0.9993294290430895
989,1594.1781544448775,2607.501309127565,0.9991909058182561
990,1594.1921759045058,2610.1378119678893,0.9989907741783047
991,1594.2061974874587,2612.7743148081818,0.9987146376380345
992,1594.2202191937372,2615.4108176486347,0.9983464788473004
993,1594.234241023344,2618.047320489084,0.9978722042961904
